,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,0.276465666014771,0.276465666014771,0.276465666014771,0.276465666014771,0.276465666014771,0.276465666014771,0.276465666014771,0.276465666014771,0.276465666014771,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.2764671720940425,0.276465666014771,0.276465666014771,0.276465666014771,0.276465666014771,0.276465666014771,0.276465666014771,0.276465666014771,0.276465666014771
1,0.36967380483252393,0.3634537900962427,0.356126302498692,0.3482082397997501,0.33626636497171963,0.3254970717148265,0.31651989773414085,0.30710963899744964,0.29650821302169594,0.285275098140993,0.2745717267134087,0.26270374757285336,0.2513236102447152,0.24026913003657113,0.22690229841604542,0.21368636344848477,0.1991346835563934,0.18513243133997243,0.17503249807657237,0.166869709977647,0.15902910142279003,0.15189903298307048,0.14861585350982012,0.14784991595922303,0.1478838532851194,0.14959303949567168,0.15498000974271564,0.16071660464195625,0.1661843858959249,0.17168285863642344,0.1716179740799679,0.16936947384436343,0.16658890513007701,0.1695156455994663,0.17075662137574346,0.17065935857147513,0.16582617074554062,0.16055999043607766,0.15751058713269192,0.15547925778405874,0.15493445439991155,0.15305163389103169,0.15585704586750762,0.15757190857803915,0.16086692918669943,0.16425084899423742,0.16535360614354128,0.1678617253065131,0.17266199074824737,0.18215238106470408,0.18645686793607083,0.18795930854831394,0.18985039371762957,0.19115772712351312,0.19247083293138717,0.19390724942091903,0.19693282686528907,0.2011383653388511,0.20423098483191343,0.2062819998104394,0.2113947399951591,0.2156905043429671,0.21965839219889313,0.2243091999780874,0.2283002508445399,0.23252775360136496,0.23622292462473218,0.23874886180162203,0.24104900461603404,0.24321061327182003,0.24599599469110064,0.24894317138374714,0.2519251488727594,0.2557781768072579,0.259578162307811,0.2615677864052083,0.2620159593803898,0.2634182779545562,0.26563101082043733,0.26577080752503507,0.2677726683826094,0.27037591492254176,0.27442749302838915,0.27877493141840176,0.28297624449536585,0.28580289122282865,0.2880525467377991,0.29381479357712426,0.29625875047081024,0.2986306290677102,0.3017412137254412,0.3050716704336676,0.3053391953131243,0.30404771838870104,0.3010839630614747,0.30178636012328164,0.30663395644867947,0.3137836998554689,0.3204671097873423,0.3271221982388435,0.3323305642622476,0.33723365942666234,0.34267766135958855,0.3501340026570072,0.35819954138443494,0.36446980438741944,0.3699232612012292,0.37566565928765067,0.3771436138156571,0.3802239933587428,0.3853017248623286,0.3892895607254273,0.39002172736816126,0.39031121804255964,0.38987782500341284,0.3886359056559301,0.38608026876414253,0.3829273157196827,0.37918201443782523,0.3746105206168578
2,0.4287329003331311,0.4128932789918879,0.3910354449710421,0.37371076254053187,0.3564052863708291,0.33959013119918474,0.32039341117672127,0.3010720717270536,0.2792142822019374,0.26404489407894843,0.25386120071040735,0.24272800859792715,0.232504676891123,0.22625679401493948,0.2067790880829885,0.185652068484858,0.1648170025530483,0.14671333285431093,0.1333487868834269,0.11709702377101601,0.10436551161001857,0.08654401128568961,0.05672725573216253,0.022130138060689402,-0.011022186320928357,-0.030848623680755943,-0.0424799826039045,-0.040906588695141265,-0.028752841726902505,-0.01588207258028835,-0.006637008838069214,0.005965826377575551,0.019945840247100746,0.023358667372764385,0.02458722415328663,0.027458380351746067,0.027463949862022417,0.03632087848017424,0.03788340007134269,0.040507812239277304,0.047082792299567515,0.046989969834044625,0.055319364034242126,0.06642220649316424,0.07676764274386526,0.08687858226314511,0.09615521276539625,0.09526585650187001,0.08719714318464493,0.0887973414395405,0.09428464798077205,0.09739407791922393,0.10478154734485574,0.11413981949227617,0.12544829328531304,0.14145905395463812,0.14604221948111337,0.15055753465789676,0.15127393554038762,0.1573977316528307,0.16265904090230374,0.1649925108294979,0.16671018498666162,0.16552744003436257,0.16414251537713556,0.16282922498548325,0.15722613643898073,0.1508449247467336,0.1401422563404297,0.13645192788294436,0.13528672050649274,0.13730582065347355,0.1450060060465068,0.155960188499977,0.17081293418435545,0.18666738634483657,0.20169070335567332,0.212372792741186,0.22204155461875733,0.24020525703223453,0.26081487913823403,0.28363785362363125,0.301310928274385,0.3194111141207754,0.3265641751257019,0.3366996449836757,0.3427813254160803,0.350331238418584,0.3570411715075818,0.3625677743947373,0.36223444813326044,0.36428862237156495,0.3491808047310307,0.3346577713071054,0.3276470620108466,0.3205178564206063,0.32028975583083585,0.3285175415516078,0.3369001409071149,0.34738730169671317,0.3644433789059404,0.3817699571025983,0.39583328046428207,0.41366139062166307,0.4340519918438337,0.45389693616942767,0.4671658685915078,0.4750451627024289,0.4816800137125359,0.4819676467955544,0.4730109320827457,0.4737591677873963,0.4743019269589075,0.4732516371991084,0.4677828305767366,0.46225987103840893,0.4568973955183746,0.4508269289764798,0.4448157926814992,0.4370218375692824
3,0.3738954755458216,0.3538083235635831,0.33406583063583317,0.32288145317192996,0.31096776128907666,0.29968740502387037,0.29279943195465813,0.2849649235720105,0.2737339348762632,0.2523012264368181,0.2288045616334925,0.2060561445454735,0.17066774982969204,0.12764553159853614,0.09013670380452955,0.04919232207810609,0.012050058477288038,-0.024992749794066394,-0.05186023333929949,-0.08610101895819997,-0.10958017295178042,-0.12732014280762657,-0.14070669899538796,-0.1539730740038261,-0.1768673982145376,-0.2041988568850009,-0.23736319541197115,-0.2657784386575371,-0.2556411020323405,-0.2323521247913879,-0.20895628743281794,-0.1883359199604648,-0.19459997432200035,-0.20992999928029257,-0.22341344082554954,-0.22642679591825576,-0.21993366672766818,-0.21367502932156898,-0.20660303312122041,-0.19694911824955696,-0.19434317522944747,-0.1865395836822848,-0.16830294212071395,-0.14866487128616915,-0.1275905073772471,-0.10171706028863685,-0.08491351691885661,-0.06522168876770126,-0.04856122992937674,-0.051959292741384125,-0.05791728904559263,-0.048077206487422156,-0.03964140953772807,-0.030877001198462997,-0.020742284932909826,-0.0029456716603812475,0.02329616699648345,0.0546952352134337,0.06656539431400788,0.07263527215051017,0.08179004567782597,0.08884560929420365,0.0911831272877699,0.09477817657535145,0.09466656100347351,0.09060743808704207,0.07908946547082495,0.07573110141810786,0.07938759236349459,0.07999032691727223,0.08793944182870678,0.07991581337312202,0.09835659577763109,0.13808639909111795,0.1786108096669624,0.20854567066215793,0.23113339534639535,0.2568561138598295,0.2838792264756257,0.33630826823632287,0.3982877819420371,0.45237554462370244,0.5018258623365678,0.5450907728861494,0.574728678624441,0.6011538864708875,0.619629796940538,0.6420561843623321,0.6554733942656603,0.6465319908196321,0.640495606573916,0.6204170882244271,0.5832040537840952,0.5492640355662916,0.537055484825246,0.5495841915901131,0.5761435854437015,0.5903459063456039,0.601056255474431,0.6196962303860727,0.6348102433438161,0.639895886192923,0.6021862143115702,0.5660322176620052,0.5362511320177437,0.5059343104975086,0.4904949720477138,0.47117043192621705,0.45476181222686374,0.4388781588270448,0.445958238491645,0.4549717994619157,0.45709045314787394,0.4472658487583079,0.44666091364778,0.43603089492312047,0.42053101237049634,0.40829368713503694,0.39714939962416906,0.38918589451250746
4,0.30332812750674254,0.2955093420707017,0.2779333783798698,0.26567189199383,0.25694485746765583,0.2402498428272468,0.20880132442711746,0.1713193993124176,0.13990524775251253,0.09510950871509458,0.04759025189311988,0.014800933124961729,-0.024476110414810216,-0.053520177578038945,-0.09616068210346183,-0.13143924881260688,-0.16744881337390938,-0.21245716293375413,-0.25296424287863695,-0.2921335065793948,-0.2975739105359447,-0.29278600924330495,-0.3144665681006059,-0.3243559003451271,-0.3297386365568758,-0.32589918162559034,-0.342366867993062,-0.37706568874586427,-0.3862515596895794,-0.3509091354697649,-0.31531603438277284,-0.27806447734403333,-0.28208044146771544,-0.2929632987483795,-0.3144448435403188,-0.3275248991474814,-0.3273019709003352,-0.3116781719401653,-0.29977991426937545,-0.2843824498795624,-0.2836399493422667,-0.30397666803292095,-0.32448797725847395,-0.3394589196453048,-0.3406840792235458,-0.3248542365691236,-0.28786748483487795,-0.2569916513223125,-0.1915116864251793,-0.13290940996262623,-0.09301997570549876,-0.043746023088115094,-0.00016977152562162238,0.04089129558720901,0.05932845969077976,0.04071993257664859,0.03153281664377669,0.054139185636070675,0.07840697689897523,0.09717357673074722,0.11956951971321694,0.133993278843739,0.13167863261199883,0.1255023025572532,0.11659628980365837,0.10726624805667444,0.0992081312908356,0.09670070544731618,0.10232859124025159,0.13709473795813515,0.17505558028099982,0.23054927991458832,0.2965334490885427,0.37223655471570605,0.4453857331590054,0.5082751357606495,0.5802417275554989,0.6915772954559224,0.7618874013429972,0.8195891843764255,0.8209627245975963,0.8084811940720449,0.2972691253313855,0.3158761766632751,0.3441098312162345,0.3464856007441747,0.34301015418706654,0.36090333778227246,0.3826238796504962,0.3739848597792926,0.354994426594021,0.33073342018998153,0.305839536957567,0.287071332195847,0.3138957307476267,0.34937437096182256,0.3734927195311612,0.4162199521331459,0.43065355787841836,0.9544996562024747,0.908825017852191,0.8752597615676541,0.8373412992452811,0.7885170441239294,0.7258281461683433,0.6818277324713614,0.6132500655258182,0.552584421681147,0.5054080594296149,0.45413087325798096,0.40462608318486193,0.36930402301300097,0.3475258451004868,0.35012643083919004,0.3369638219763791,0.31533472121107003,0.298235277255011,0.2931159909643516,0.29443184858480664,0.303192610071978
5,0.21299206387665515,0.2173139267946786,0.22399470487211373,0.22986389714819697,0.23748651726433453,0.2461026643936808,0.22096131744180197,0.16779766496852186,0.0894927870195936,-0.019768276088454783,-0.12419562454890183,-0.20009286953292446,-0.2667722700104203,-0.3320963721960396,-0.31398100595403133,-0.30701180560614433,-0.3120307531936888,-0.3373601618666349,-0.3758944190534369,-0.3907644599017083,-0.40693291874576143,-0.42166631754832834,-0.4235051583551549,-0.4152001692568689,-0.4149599667361332,-0.3924563500279916,-0.37855937572457854,-0.37600559937289585,-0.40547868811607557,-0.3985351961348105,-0.3547427386452835,-0.29568967829720033,-0.32360883016813663,-0.33899482590281266,-0.37449912594731727,-0.36635910894468277,-0.3500915769286585,-0.3428332396064003,-0.33878459910782294,-0.3723716872080153,-0.41142636581703257,-0.42234289511419126,-0.4126111448570041,-0.3855562756599391,-0.3503652379672016,-0.3215823969221194,-0.32569770471597337,-0.32270730245344126,-0.33276664332120226,-0.34427010945422826,-0.3069514671308229,-0.2683516302380221,-0.24053353668005778,-0.19803556963505237,-0.17759514199376977,-0.16463906971290265,-0.17375359599198106,-0.14280015383644717,-0.09647359401276837,-0.06396176531250103,-0.03578035066460113,-0.01882128635843037,0.0038224609111363276,0.020850848939015627,0.031186356578877084,0.05631601078126583,0.0894572628065036,0.1449971281309088,0.23092262597830746,0.34194778404610277,0.4676668504623845,0.5963370005252604,0.7035708337594202,0.8168990106606515,0.8702851929966876,0.9304496748262594,0.422734145040883,0.4564192403827499,0.49098335791410364,0.5094025504402984,0.545186033961063,0.5674215940760622,0.5363959081564101,0.5095753343643225,0.5015422370627742,0.5132440458880851,0.5220843176933176,0.5187376077599157,0.5410477275879283,0.5655852413943392,0.5801805675628303,0.5606696895680637,0.5511758160199045,0.5687436390461347,0.5929341764743711,0.6289498926809122,0.6459554213917075,0.6502316881446893,0.6041025019952898,0.551183995538015,0.5322530056114656,0.502530071375198,0.47632371682411706,0.423719335063361,0.3755648945548872,0.8677777745693342,0.8351355632031956,0.7545797119940164,0.662128994712562,0.5556730501156645,0.4553586316858278,0.3476184723025145,0.2715343684412313,0.2080780845042503,0.17941996768817944,0.1769521186305548,0.16806071484283863,0.17489072387390886,0.1859978359259437,0.20111153959019176
6,0.16456787350829916,0.1602136815006644,0.17779372361259516,0.1916323127113423,0.19914147984919842,0.17321682854402673,0.12036944064984394,0.03458655917798691,-0.07516417044449339,-0.15945430866822316,-0.2235208063755795,-0.2883996154804947,-0.3168421545155716,-0.3762727047887457,-0.4317841918495353,-0.4852804831286798,-0.5113732636001702,-0.48321778823722805,-0.4382664027989126,-0.41821187344448446,-0.4772901327387929,-0.5196173333786263,-0.5810854090560944,-0.5627295341206286,-0.5135544674377975,-0.5074056345074559,-0.49866259289752496,-0.5008438455762635,-0.5330937300614366,-0.5372773118053711,-0.5186518828583576,-0.47179504241162235,-0.4648328460719796,-0.4829035570059715,-0.47493257841919284,-0.44555579969052617,-0.41662121069146024,-0.4101941175453823,-0.46308966431726795,-0.4884522339048788,-0.45948095435619674,-0.40831631850037287,-0.3957404313223368,-0.40426519085167445,-0.43262199078272434,-0.437781579033644,-0.46698479249220803,-0.4971643916761736,-0.4954192552087575,-0.4823050503201553,-0.4533078209373094,-0.42158903554402066,-0.38407412726742274,-0.3414371108743841,-0.267315093352788,-0.21316843462714732,-0.17704357257926323,-0.16570472569384023,-0.11590989154275444,-0.0729451317594921,-0.023327014563331968,0.0037620623997276664,0.020774698970073613,0.016727571834988363,0.02266798533933621,0.04637736601636158,0.126639645871094,0.24262351020800393,0.38977352668503057,0.5734899685225829,0.7791741698104105,0.9003556332095416,1.0095767828992697,0.5429742093463509,0.6028549231493172,0.6663957280162749,0.7262161308507336,0.773483179212043,0.7838469119418668,0.8204016793708114,0.8745074288493901,0.9181578326301112,0.9500316122192415,0.9625316365350192,0.9772693936361835,0.9892228650563902,1.0050523605554955,0.9878433237148964,0.980058844608086,0.9615941089909026,0.9408764173921974,0.9597268752458005,1.0046817767876939,1.0667453486231286,1.1392721572578404,1.1728791223158461,1.119735200413834,1.0339212697527909,0.918291437874479,0.8150239876212633,0.7270813441941438,0.6088896913255928,0.5620670091763093,0.5119971565831275,0.45370318897333595,0.3982444472886168,0.3378794113411153,0.26580770122833003,0.6023044301098383,0.4792037452192889,0.3296861771274651,0.20552896386238215,0.12427569857643891,0.07411808520214228,0.04949523776498802,0.035946062490229046,0.062138601489116076,0.081308596071792,0.12787708384521834,0.14430851778289666
7,-0.006507911051220497,-0.02304324707511388,-0.027526640996145702,-0.022867469933636524,-0.02918659132766379,-0.11991419368492336,-0.19548702032093082,-0.292244855488984,-0.36452972906640013,-0.4263715519507432,-0.4333461047646244,-0.4583367278764053,-0.4299685646262414,-0.4302272923786244,-0.4055069246386341,-0.40750534604320066,-0.45586080353730507,-0.47198886920792527,-0.4778844249738249,-0.5585624028511398,-0.6077688418500241,-0.5958164924601559,-0.6225639196174308,-0.7123658287729961,-0.6972649628800967,-0.6443698502357711,-0.6156779184852844,-0.6329417922518423,-0.6643714656675458,-0.6867770240734455,-0.7335983394732338,-0.6890649831637629,-0.6608177512893586,-0.6818838330437456,-0.6599400693376433,-0.6245171614532377,-0.5938805293761946,-0.5956152008553054,-0.5690494977594321,-0.5620320196239325,-0.5429456123424404,-0.5155664386827975,-0.5272479647111971,-0.5164780773521539,-0.5040973853881459,-0.4992286324448893,-0.4855925337743439,-0.46785931969138245,-0.46751486104412715,-0.46988431376530954,-0.4742103219117468,-0.4975296326122385,-0.4782257803288614,-0.42228858369281097,-0.3547497351077868,-0.29161554340613133,-0.22430578500766812,-0.18764123906875693,-0.12694303322749192,-0.05625774597000428,-0.02126711473982108,0.02758220191298568,0.029740909914301443,0.016980618136650336,0.06746015620696755,0.17797005516739411,0.313550928794106,0.49858221977218314,0.6673521438054587,0.8146868642314815,0.9326689243297905,0.4763621603829006,0.5611250533772633,0.6507842106130327,0.7536956656293625,0.8380780679582154,0.9027316371208278,1.0510937694209905,1.239912714890696,1.3411391581949672,1.303174260551112,1.269385579045547,1.26357478836772,1.2349751416738968,1.1582173775727154,1.1000789653063987,1.0723815917227812,1.036403257535107,1.0171680596218515,1.0037272334012337,1.0036495736410258,1.0099840614855429,1.0527823013208164,1.1399716074000514,1.2132640807102304,1.220135949866366,1.1722581391882037,1.1150357013621177,1.05106358221741,1.0105613349251377,0.9614781608874531,0.9261145381908875,0.7971018643747358,0.6165497977887099,0.5175330300210341,0.4906742979288998,0.6680111865318995,0.6757604936210037,0.5858634148070918,0.3945551437698258,0.2389575288258012,0.07727832758249956,-0.04402580333432138,-0.09916056773205276,-0.10860902061032728,-0.13346528048686684,-0.13204586322676556,-0.11201119777712229,-0.06551030664956216,-0.02943411849968423
8,-0.020822877469211847,-0.045640691511894545,-0.06825547772562367,-0.060075904659245345,-0.06824225785060103,-0.17410470165724523,-0.3024423631954223,-0.40016518566771586,-0.46106919352569437,-0.5263648283246545,-0.5417262212777231,-0.5201550383222572,-0.5245923425210696,-0.5287466860976382,-0.5434829415715543,-0.5127457930490302,-0.4562129664326465,-0.43305949337382205,-0.5307616189726393,-0.6180195316082256,-0.6615179602973902,-0.6416734862584973,-0.6184798900714805,-0.6209228684063461,-0.7516904390952498,-0.7812863151593906,-0.7339715086655955,-0.8351747105272069,-0.869358600363863,-0.7473414917571903,-0.8634643287804978,-0.9103475070067253,-0.9484107222656938,-0.9085727555309684,-0.8468092350635279,-0.8021169516259088,-0.801169099381801,-0.7370440052621953,-0.6491532426426831,-0.6527649135364332,-0.6521050557175827,-0.6081896101380401,-0.5679577056923975,-0.5340020156610376,-0.4663334160817475,-0.4416492596558595,-0.4318015648489389,-0.47091468521862623,-0.46834277930521434,-0.4762547759738746,-0.46875605820655875,-0.44104401375888996,-0.38141231568975215,-0.3301485163210462,-0.2601797499748344,-0.20492106371938307,-0.1099444289636644,-0.08354440765592397,-0.06999596070672295,-0.006379574038323044,0.0295817498606028,0.03437496620988711,0.04234176191717624,0.09214167135477518,0.17999619212833562,0.3128717832003411,0.49192848706671877,0.7250326469514597,0.900427556780892,0.7056306952749045,0.8323013012214713,0.6183218460947478,0.8151649915823557,0.7654618912632489,0.9375914765395331,1.098398882848181,1.2958002968476212,1.3243194768044009,1.2912168622248394,1.3356983955314834,1.377694475895887,1.3400520733081263,1.3225083152895183,1.297053886996887,1.225003730996436,1.180026264017309,1.1457472282667513,1.071173617543108,0.9801553293350437,0.923625497386747,0.9233007056260624,0.9747743457443762,1.0390595329674814,1.1293680376054511,1.1493665945222233,1.1103989435071153,1.0227381889022469,0.949150455234274,0.9142893338766104,0.8838891480391963,0.8829649299090637,0.8568007222757892,0.9043328959742145,0.9659429175358235,0.9470329297410974,0.7197687900511976,0.5676481044574373,0.44511294385059885,0.37256109819076483,0.36333194244804046,0.3741090484271545,0.27630318267356574,0.17583647235580263,0.03499042940446434,-0.09113413189116175,-0.1671191823094491,-0.16969247233724874,-0.13632154440413638,-0.0925266052282436,-0.04830544052919904
9,-0.054271025532133296,-0.026102275598343824,-0.018138419214498488,-0.02765822479193948,-0.11974666845478871,-0.2509167391845997,-0.3592903818965165,-0.41686208903420024,-0.44079306055358963,-0.4172478518597245,-0.4298098510409698,-0.4344144081895674,-0.4654486057983116,-0.425422741658803,-0.4870031515519611,-0.5340453734052427,-0.6144111882725815,-0.6313881540548231,-0.5192374650491174,-0.49290326189418343,-0.5085362629180379,-0.6153877816343473,-0.610568689768001,-0.6635006394358239,-0.6250189252638523,-0.7099356759767307,-0.6953817319076324,-0.7235030374507192,-0.7566377698847058,-0.7616895034025238,-0.7178560083160009,-0.795863036760388,-0.8154558017420274,-0.7915535467699926,-0.824745992538892,-0.8500937649873904,-0.9034019487984069,-0.9182292185879195,-0.9435804301659988,-0.9502182596073526,-0.895172983439275,-0.7194787607431664,-0.6061365705234201,-0.5781729662587441,-0.5264886602414137,-0.49527104842166847,-0.4570153354358433,-0.4376893923542987,-0.4312500821181885,-0.4131767378978108,-0.4488623623523587,-0.4555002895806527,-0.44053465583248475,-0.3781796822513066,-0.2662131713407225,-0.16470189391763876,-0.045503848488749506,0.023129883464458677,0.0472892325708472,0.12908205709903986,0.13892633437900637,0.12358231417227733,0.07578089837082687,0.08778749105186205,0.18110506424309797,0.3267216839389203,0.49298223950027686,0.7972925083509665,1.0767224433281772,1.0655780466896803,1.0557032249037617,1.0938285271334056,1.1231397220503676,1.0857462948525047,1.1459688915707955,1.1564872537991755,1.2191800988781447,1.2595177932001016,1.3213406571428035,1.3838919111288723,1.3835579364434474,1.37675781572498,1.340951441823957,1.3246179529045012,1.2539521251347536,1.1654736693573904,1.1809980554119412,1.1007636970016577,1.0138832318989435,0.8863604744586078,0.8238864546457559,0.8823545673818578,0.9205422877123428,0.9517852415821593,0.9536351827952523,0.8995069455869344,0.8612472917470018,0.8376665104484875,0.8699887635865902,0.8622361171708094,0.8811789469718838,0.9068111403971191,0.911226984248247,0.7395496680837701,0.5616190364284955,0.47083027518116166,0.5217283230322103,0.5288506198609838,0.48514249135463966,0.4554906777772436,0.44842295829421086,0.4421746856904153,0.3581441840005617,0.15919696278451317,-0.06471058099166782,-0.17770029347339128,-0.21740620318668866,-0.1916817367741557,-0.15207897462986,-0.09097471447816517
